gender,senior,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,avg_monthly_charges,internet_service-fiber_optic,internet_service-no,contract-one_year,contract-two_year,payment_method-credit_card_auto,payment_method-electronic_check,payment_method-mailed_check
0,0,0,1,4,1,1,0,1,0,0,1,1,1,101.7,364.55,1,91.1375,1,0,0,0,0,1,0
0,0,1,1,72,1,1,1,0,1,1,1,1,1,83.55,6093.3,0,84.62916666666666,0,0,0,1,1,0,0
1,0,1,0,35,1,0,0,1,0,1,0,0,0,56.85,1861.1,0,53.17428571428571,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,1,20.4,0,1,0,0,0,0,1
1,0,1,1,58,1,0,0,0,0,0,0,0,0,19.55,1079.65,0,18.614655172413794,0,1,0,1,1,0,0
0,0,1,1,70,1,0,0,1,1,1,1,1,1,106.15,7475.1,0,106.78714285714287,1,0,1,0,0,1,0
0,0,1,1,38,1,1,0,1,1,0,1,1,0,78.95,2862.55,0,75.33026315789475,0,0,1,0,1,0,0
1,0,1,1,60,0,0,0,1,0,0,1,1,1,49.75,3069.45,0,51.1575,0,0,0,0,0,1,0
0,0,0,0,26,1,1,1,1,0,0,1,0,1,92.4,2349.8,0,90.37692307692308,1,0,0,0,1,0,0
1,0,0,0,8,1,0,1,1,0,1,0,0,0,58.2,469.25,0,58.65625,0,0,1,0,0,0,0
0,0,1,1,41,1,1,0,0,1,1,1,1,1,102.6,4213.35,1,102.76463414634148,1,0,1,0,0,1,0
1,1,1,0,36,1,1,0,1,0,0,1,0,1,91.95,3301.05,0,91.69583333333334,1,0,0,0,1,0,0
0,1,0,0,54,1,0,0,0,1,1,0,1,0,65.25,3529.95,0,65.36944444444444,0,0,1,0,0,0,0
0,0,1,1,71,1,1,0,1,1,0,1,1,1,106.0,7723.7,1,108.78450704225352,1,0,0,1,0,0,0
1,0,0,0,55,1,1,0,0,0,0,0,0,1,73.1,4144.9,0,75.36181818181818,1,0,0,0,0,1,0
1,0,0,0,72,1,1,1,1,0,0,0,0,0,59.75,4265.0,0,59.236111111111114,0,0,0,1,0,0,0
1,0,0,1,3,1,0,1,0,0,1,0,0,1,55.1,154.65,1,51.550000000000004,0,0,0,0,0,0,1
1,0,1,1,54,1,1,0,1,1,0,0,0,1,59.8,3246.45,0,60.11944444444444,0,0,0,1,0,0,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,116.6,8337.45,0,115.79791666666668,1,0,0,1,0,0,0
0,0,0,0,52,1,1,1,0,1,1,1,1,1,109.3,5731.4,0,110.21923076923076,1,0,0,1,0,1,0
1,1,0,0,60,1,1,1,0,0,0,1,1,1,101.4,6176.6,0,102.94333333333334,1,0,1,0,0,0,0
1,0,0,0,39,0,0,0,0,1,0,1,1,1,50.65,1905.4,0,48.85641025641026,0,0,0,0,1,0,0
1,0,0,0,15,1,0,0,0,0,0,1,0,0,56.15,931.9,0,62.126666666666665,0,0,1,0,0,0,1
0,0,0,0,69,1,1,0,0,1,1,1,1,1,106.5,7348.8,1,106.50434782608696,1,0,0,1,0,0,0
0,0,1,1,43,1,0,0,0,0,0,0,0,1,19.2,776.25,0,18.052325581395348,0,1,1,0,0,0,1
1,1,0,0,63,1,1,1,1,1,1,1,0,0,83.0,5243.05,0,83.22301587301588,0,0,1,0,0,0,0
0,1,1,0,2,1,0,0,0,0,0,0,0,0,70.1,141.65,0,70.825,1,0,0,0,0,1,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,108.3,7679.65,0,106.66180555555555,1,0,0,1,0,0,0
1,0,1,1,32,1,1,0,0,1,0,0,1,1,91.05,2954.5,1,92.328125,1,0,0,0,0,0,0
0,0,1,1,40,1,1,0,0,0,0,0,0,0,25.25,1006.9,0,25.1725,0,1,0,1,1,0,0
1,0,1,0,58,0,0,1,1,0,0,1,0,1,45.35,2540.1,0,43.79482758620689,0,0,1,0,0,1,0
0,0,0,0,67,0,0,1,0,0,1,1,0,0,43.9,3097.2,0,46.22686567164179,0,0,0,1,0,1,0
1,1,1,0,51,1,1,1,0,0,0,0,0,1,77.5,3807.35,1,74.65392156862745,1,0,0,0,0,1,0
0,0,1,0,31,1,1,0,0,1,1,1,1,1,79.3,2484.0,0,80.12903225806451,0,0,1,0,0,0,1
0,1,1,0,69,1,1,1,1,0,0,0,0,1,84.9,5785.65,0,83.85,1,0,0,0,1,0,0
0,0,1,0,32,1,1,0,0,0,1,0,0,1,79.25,2619.15,0,81.8484375,1,0,1,0,0,1,0
1,0,0,0,21,1,0,1,1,0,1,1,0,0,71.05,1524.85,0,72.61190476190475,0,0,0,1,1,0,0
0,0,0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,0,53.666346153846156,0,0,1,0,0,1,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,0,24.78472222222222,0,1,0,1,1,0,0
1,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,1,54.68680555555555,0,0,0,1,0,1,0
0,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,0,43.771153846153844,0,0,1,0,0,0,0
1,0,0,0,41,1,0,0,0,0,1,0,0,0,50.05,2029.05,0,49.4890243902439,0,0,1,0,0,0,0
0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.15,802.35,0,19.569512195121952,0,1,0,1,0,0,1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.25,418.4,1,69.73333333333333,1,0,0,0,0,0,1
0,0,1,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,0,69.45149253731343,0,0,1,0,1,0,0
1,0,1,1,16,1,0,0,0,0,0,0,0,0,19.35,275.9,0,17.24375,0,1,0,0,0,0,1
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.15,343.45,0,20.20294117647059,0,1,0,1,0,0,1
0,0,1,0,35,1,0,1,1,1,0,0,0,0,61.0,2130.45,0,60.87,0,0,0,0,0,0,1
1,0,1,1,58,1,0,0,0,0,0,0,0,0,20.5,1191.4,0,20.54137931034483,0,1,0,1,1,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,50.5,50.5,1,50.5,0,0,0,0,0,1,0
0,0,1,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,0,49.11538461538461,0,0,0,1,0,0,1
1,0,0,0,70,1,0,1,0,1,1,1,1,0,79.6,5589.45,0,79.84928571428571,0,0,0,1,0,0,0
1,0,1,1,19,1,1,0,0,0,0,0,0,1,24.9,467.7,0,24.61578947368421,0,1,0,1,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1,74.4,1,0,0,0,0,1,0
1,0,1,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,0,107.32714285714285,1,0,0,0,0,1,0
1,0,0,0,32,1,1,0,0,1,0,1,1,1,101.35,3334.9,0,104.215625,1,0,0,0,0,1,0
1,0,1,1,17,1,0,1,0,0,1,0,0,1,55.35,920.5,0,54.14705882352941,0,0,0,0,1,0,0
1,0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,0,51.22014925373134,0,0,1,0,1,0,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,16.705555555555556,0,1,0,0,0,0,0
0,0,0,1,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,1,83.47419354838709,0,0,1,0,0,0,1
0,0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0,91.9875,1,0,0,0,0,1,0
0,1,1,1,58,1,1,1,1,0,1,0,0,1,89.85,5125.75,0,88.375,1,0,1,0,0,0,0
0,0,0,0,60,1,0,1,0,1,1,1,1,0,79.0,4801.1,0,80.01833333333335,0,0,1,0,0,0,1
0,0,0,0,58,1,1,0,0,1,1,1,1,1,104.65,6219.6,1,107.2344827586207,1,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,19.55,0,1,0,0,0,0,1
1,0,1,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,0,20.374074074074073,0,1,0,1,0,0,1
0,1,1,1,66,1,1,1,1,1,1,1,1,1,116.25,7862.25,0,119.125,1,0,1,0,0,1,0
0,0,0,0,15,1,1,1,0,0,0,1,0,1,87.75,1242.2,0,82.81333333333333,1,0,0,0,0,0,0
0,1,1,0,47,1,1,0,0,1,0,1,1,1,100.05,4871.05,1,103.63936170212766,1,0,0,0,0,1,0
1,0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,0,77.82073170731708,1,0,0,0,1,0,0
0,0,1,0,59,0,0,0,0,0,0,1,1,1,44.3,2666.75,0,45.19915254237288,0,0,0,0,0,1,0
1,0,0,1,50,1,0,0,0,0,0,0,0,0,70.35,3533.6,0,70.672,1,0,0,1,1,0,0
0,0,1,1,17,0,0,1,0,1,0,1,0,0,44.45,792.15,0,46.59705882352941,0,0,1,0,1,0,0
0,0,1,1,6,1,0,1,0,0,0,0,0,1,49.15,295.65,0,49.275,0,0,0,0,0,1,0
0,1,1,0,51,0,0,0,1,0,0,0,0,1,29.45,1459.35,0,28.61470588235294,0,0,0,0,1,0,0
0,0,0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,1,99.95795454545454,1,0,0,0,0,1,0
0,0,1,0,49,1,0,0,1,0,0,1,0,1,85.3,4297.95,0,87.71326530612245,1,0,0,0,1,0,0
0,0,0,0,2,1,0,0,1,0,0,1,1,0,95.65,167.3,1,83.65,1,0,0,0,0,1,0
0,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,0,69.43898305084745,0,0,1,0,0,0,1
0,1,0,0,50,1,1,1,1,0,0,1,0,1,70.35,3454.6,0,69.092,0,0,0,0,0,0,0
1,0,1,1,59,1,0,0,0,0,0,0,0,0,20.6,1286.0,0,21.796610169491526,0,1,0,1,0,0,1
0,0,0,0,18,1,1,0,0,0,0,0,0,0,74.15,1387.0,0,77.05555555555556,1,0,0,0,0,0,1
0,0,0,0,10,1,1,0,0,0,0,0,0,0,75.05,786.3,0,78.63,1,0,0,0,0,1,0
0,0,1,0,14,1,0,0,0,0,0,0,0,0,44.6,641.25,0,45.80357142857143,0,0,1,0,0,1,0
0,0,0,0,35,1,0,0,0,0,0,0,0,0,21.45,705.45,0,20.155714285714286,0,1,0,1,0,0,0
0,0,1,1,8,1,0,0,0,0,0,0,0,1,43.45,345.5,0,43.1875,0,0,1,0,0,0,1
0,0,1,1,18,1,0,0,0,0,0,0,0,0,20.05,345.9,0,19.216666666666665,0,1,1,0,0,0,0
1,0,1,1,60,1,1,1,1,0,0,1,0,0,94.15,5811.8,0,96.86333333333333,1,0,1,0,0,0,0
1,0,0,0,1,1,0,0,0,1,0,1,1,0,94.4,94.4,1,94.4,1,0,0,0,0,1,0
1,0,0,0,6,1,0,0,0,0,0,0,0,0,19.55,124.45,0,20.741666666666667,0,1,0,1,0,0,1
1,0,0,1,19,1,1,1,1,0,1,1,0,1,75.9,1375.6,0,72.39999999999999,0,0,0,0,0,0,1
0,0,1,1,53,1,1,1,1,0,1,0,0,0,64.15,3491.55,0,65.87830188679246,0,0,1,0,0,0,0
0,1,1,0,72,1,1,1,1,1,0,1,1,1,109.55,7920.7,0,110.00972222222222,1,0,0,1,0,0,0
1,0,1,0,60,1,1,0,1,1,1,1,1,1,110.8,6640.7,0,110.67833333333333,1,0,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,1,55.0,0,0,0,0,1,0,0
1,0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,0,55.23846153846154,0,0,0,0,0,0,1
1,0,1,1,5,1,0,0,0,0,0,0,0,0,69.95,320.4,0,64.08,1,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,1,101.45,1,0,0,0,0,1,0
0,0,1,1,13,1,0,0,0,1,0,1,1,0,97.0,1334.45,0,102.65,1,0,0,0,0,1,0
0,0,0,0,37,1,1,1,1,1,1,1,1,1,90.6,3358.65,0,90.77432432432433,0,0,1,0,0,0,0
0,0,1,0,64,1,0,1,0,0,0,0,0,1,73.55,4764.0,0,74.4375,1,0,0,0,0,0,1
1,0,1,0,5,1,1,0,0,1,1,1,0,0,67.95,350.3,1,70.06,0,0,0,0,0,0,0
1,0,1,0,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,0,93.49180327868852,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,1,69.5,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,1,18.85,0,1,0,0,0,0,1
0,0,0,0,26,1,0,0,0,0,0,0,0,0,19.4,525.55,0,20.213461538461537,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,1,69.2,1,0,0,0,0,1,0
0,0,1,0,24,1,0,0,0,0,0,0,0,0,19.75,483.15,0,20.131249999999998,0,1,0,1,0,0,1
0,0,1,0,17,0,0,0,0,1,1,1,1,0,54.6,934.8,0,54.98823529411764,0,0,1,0,0,1,0
1,0,0,1,26,0,0,0,0,1,0,0,0,1,29.8,786.5,0,30.25,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,69.65,1,0,0,0,0,1,0
0,1,1,0,40,1,1,1,0,0,0,1,1,0,101.85,4086.3,1,102.1575,1,0,0,0,0,1,0
0,0,0,0,52,1,1,0,1,1,0,1,1,1,103.05,5364.8,0,103.16923076923078,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,1,82.3,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,20.3,0,1,0,0,0,0,1
1,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,0,36.68571428571428,0,0,0,1,0,0,1
1,0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,0,101.7455223880597,1,0,1,0,0,0,0
1,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,0,54.98977272727273,0,0,0,0,0,0,0
0,0,1,1,70,0,0,0,1,1,1,1,1,0,60.35,4138.7,0,59.12428571428571,0,0,1,0,0,1,0
0,0,0,0,3,1,0,0,0,0,0,1,0,0,79.25,267.6,1,89.2,1,0,0,0,0,1,0
0,0,1,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,0,61.740178571428565,0,0,0,1,0,0,0
1,0,0,0,13,1,1,0,0,0,0,0,1,1,84.6,1115.2,1,85.78461538461539,1,0,0,0,0,1,0
1,0,1,1,58,1,1,1,1,0,0,0,1,1,93.4,5435.6,1,93.71724137931035,1,0,0,0,0,0,0
1,0,1,1,42,1,1,0,0,0,0,1,1,1,94.2,4186.3,1,99.67380952380952,1,0,0,0,0,1,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,25.05,0,0,0,0,0,1,0
1,0,1,1,46,1,1,1,0,1,1,0,1,0,99.65,4630.2,0,100.65652173913043,1,0,0,1,0,0,1
1,0,1,1,63,1,0,1,0,0,0,0,0,1,50.65,3221.25,0,51.13095238095238,0,0,0,1,0,0,0
0,0,0,0,11,1,0,0,1,1,1,0,0,1,60.9,688.5,0,62.59090909090909,0,0,0,0,0,1,0
0,0,1,1,15,1,1,0,0,1,1,0,0,1,59.65,867.1,0,57.806666666666665,0,0,0,0,0,0,0
0,0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,0,65.91736111111112,0,0,0,1,0,1,0
1,0,0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,1,24.58103448275862,0,0,0,0,1,0,0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,48.95,48.95,1,48.95,0,0,0,0,0,1,0
1,0,1,1,6,1,0,0,0,0,0,1,0,0,54.85,355.1,0,59.18333333333334,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1,45.3,0,0,0,0,0,1,0
0,0,1,1,63,1,1,0,1,0,0,0,1,1,91.35,5764.7,0,91.5031746031746,1,0,1,0,0,1,0
0,0,0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,1,83.65,1,0,0,0,0,1,0
1,0,1,1,18,1,1,0,0,0,0,0,0,0,25.1,428.45,0,23.802777777777777,0,1,0,1,0,0,1
1,0,1,0,43,0,0,1,0,0,1,0,0,0,34.0,1505.35,0,35.00813953488372,0,0,0,0,0,0,0
1,0,0,0,15,0,0,1,1,1,1,0,0,0,45.9,693.45,0,46.230000000000004,0,0,1,0,0,0,1
0,0,0,1,10,1,1,0,0,0,0,1,1,0,95.2,930.4,1,93.03999999999999,1,0,0,0,0,1,0
0,0,1,1,55,1,0,0,0,0,0,0,0,0,20.5,1177.95,0,21.417272727272728,0,1,0,1,0,0,1
0,0,0,1,49,1,1,0,0,0,1,1,1,1,100.6,5069.65,1,103.46224489795918,1,0,1,0,0,0,0
0,0,1,1,6,1,0,0,1,1,0,0,0,1,55.3,324.25,1,54.041666666666664,0,0,0,0,0,0,1
0,0,1,1,70,1,0,0,0,0,0,0,0,0,20.35,1458.1,0,20.83,0,1,0,1,1,0,0
0,1,0,0,2,1,1,0,0,0,0,0,0,1,74.85,156.4,1,78.2,1,0,0,0,0,0,1
0,1,1,0,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,0,36.490476190476194,0,0,1,0,0,0,0
1,0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,0,67.186,0,0,0,0,0,0,0
1,1,0,0,18,1,0,0,0,0,0,0,0,0,20.35,369.6,0,20.533333333333335,0,1,1,0,0,0,0
0,1,1,0,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,0,107.07142857142857,1,0,0,0,0,1,0
1,1,0,0,53,1,0,1,1,0,1,0,1,1,96.75,5206.55,0,98.23679245283019,1,0,1,0,0,0,1
0,0,0,0,35,1,0,0,1,1,0,1,1,1,102.35,3626.1,1,103.60285714285715,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,0,24.4,0,0,0,0,0,0,1
0,0,1,0,70,1,1,1,1,1,1,1,1,0,115.65,7968.85,1,113.84071428571428,1,0,1,0,1,0,0
0,0,0,0,2,1,0,0,0,1,1,0,0,1,79.85,152.45,1,76.225,1,0,0,0,0,1,0
1,0,1,0,26,1,0,0,1,0,1,1,1,1,73.05,1959.5,0,75.36538461538461,0,0,0,0,0,1,0
1,0,0,0,34,1,0,1,1,0,0,0,1,0,64.35,2053.05,0,60.38382352941177,0,0,1,0,0,1,0
1,0,0,1,19,1,0,0,0,0,0,0,0,0,20.5,398.55,0,20.976315789473684,0,1,0,1,0,0,1
0,0,0,0,15,1,1,0,0,0,0,0,0,1,76.0,1130.85,1,75.39,1,0,0,0,0,0,1
1,0,1,1,62,1,0,1,0,1,0,0,0,0,54.75,3425.35,0,55.247580645161285,0,0,1,0,1,0,0
1,1,0,0,42,1,1,0,1,1,0,1,1,1,104.75,4323.45,1,102.93928571428572,1,0,0,0,0,0,0
1,0,0,0,9,1,0,1,1,0,0,1,1,1,74.65,703.55,1,78.17222222222222,0,0,0,0,0,1,0
0,0,0,0,24,1,0,1,0,0,0,0,0,1,51.15,1275.7,0,53.15416666666667,0,0,0,0,0,1,0
0,1,1,0,68,0,0,1,1,1,0,0,0,1,41.95,2965.75,0,43.6139705882353,0,0,0,1,0,1,0
0,0,1,1,31,1,0,0,0,1,1,0,0,0,54.35,1647.0,0,53.12903225806452,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1,1,56.25,56.25,1,56.25,0,0,0,0,0,1,0
0,0,1,0,21,1,1,0,0,1,1,1,1,1,106.1,2249.95,1,107.14047619047618,1,0,0,0,0,1,0
1,0,1,0,63,1,0,0,1,0,0,1,1,1,96.0,6109.75,0,96.98015873015873,1,0,1,0,0,1,0
1,1,0,0,2,1,0,0,0,0,0,0,1,1,79.75,159.4,1,79.7,1,0,0,0,0,0,0
1,0,1,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,0,61.49426229508197,0,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,1,68.65,1,0,0,0,0,1,0
0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,0,22.84722222222222,0,1,1,0,0,0,1
1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.0,105.5,0,17.583333333333332,0,1,1,0,1,0,0
1,0,0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,0,100.62424242424242,1,0,0,0,0,1,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.25,327.45,1,20.465625,0,1,0,0,0,0,0
1,0,1,0,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0,101.24107142857143,1,0,0,0,0,1,0
0,0,0,1,23,1,0,0,0,0,0,0,0,0,19.8,465.45,0,20.23695652173913,0,1,1,0,0,0,1
0,0,0,0,9,1,0,0,0,1,0,0,0,1,73.8,704.3,0,78.25555555555555,1,0,0,0,0,1,0
1,1,1,0,14,1,1,0,1,0,0,1,1,1,100.2,1369.8,1,97.84285714285714,1,0,0,0,0,1,0
0,0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,1,73.81666666666666,1,0,0,0,0,0,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.05,95.55,0,19.11,0,1,0,0,1,0,0
0,0,1,0,61,1,1,1,1,0,0,1,1,1,106.2,6375.2,0,104.51147540983607,1,0,0,0,0,1,0
0,0,1,1,70,1,1,1,1,1,1,1,1,1,116.55,8152.3,0,116.46142857142857,1,0,0,1,1,0,0
0,0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,0,104.45,1,0,0,0,0,1,0
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.7,130.25,0,16.28125,0,1,0,1,0,0,1
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.5,162.15,0,20.26875,0,1,0,1,0,0,1
1,0,0,0,4,0,0,1,0,0,0,0,0,1,29.15,110.05,0,27.5125,0,0,0,0,0,0,1
1,0,0,0,34,1,0,1,1,0,0,0,0,0,55.0,1885.15,0,55.44558823529412,0,0,1,0,0,0,1
0,0,1,0,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,0,92.68897058823529,0,0,0,1,1,0,0
1,0,1,1,45,0,0,0,1,1,1,0,1,0,51.0,2264.5,0,50.32222222222222,0,0,1,0,0,0,0
1,1,0,0,9,1,1,0,0,1,0,1,0,1,90.1,816.8,0,90.75555555555555,1,0,0,0,0,1,0
1,0,0,0,22,1,1,1,0,0,1,0,0,1,59.05,1253.5,0,56.97727272727273,0,0,0,0,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.3,41.2,0,20.6,0,1,0,0,0,0,1
0,0,1,0,70,1,1,0,1,1,1,1,0,0,72.95,5265.55,0,75.22214285714286,0,0,0,1,0,0,0
1,0,0,1,10,1,1,1,0,1,1,0,1,0,73.55,693.3,0,69.33,0,0,1,0,1,0,0
0,0,0,0,72,1,1,1,0,1,1,1,1,0,84.3,5997.1,0,83.29305555555555,0,0,0,1,1,0,0
1,0,1,1,49,1,0,0,1,1,0,1,1,0,78.0,3824.2,0,78.04489795918367,0,0,1,0,1,0,0
1,1,0,0,54,1,1,0,1,0,1,1,0,0,72.1,3886.05,0,71.96388888888889,0,0,1,0,0,0,1
1,0,0,0,71,1,1,1,1,1,0,1,1,1,106.75,7283.25,0,102.58098591549296,1,0,0,1,1,0,0
1,0,0,0,22,1,0,0,0,0,0,0,0,1,19.25,412.55,0,18.75227272727273,0,1,1,0,0,0,1
1,0,1,1,50,1,0,0,0,0,0,0,0,0,20.55,1070.25,0,21.405,0,1,0,1,1,0,0
1,0,1,1,43,1,0,0,0,0,0,0,0,0,20.0,817.95,0,19.022093023255817,0,1,1,0,0,0,1
1,0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1171.3,0,26.028888888888886,0,1,0,1,1,0,0
0,1,0,0,64,1,1,1,1,0,0,1,1,1,103.5,6548.65,0,102.32265625,1,0,0,0,0,0,0
1,0,1,1,23,1,1,0,0,0,0,0,0,0,23.85,625.65,0,27.202173913043477,0,1,0,1,0,0,1
1,0,1,0,68,1,1,0,0,0,0,0,0,0,25.8,1911.5,0,28.110294117647058,0,1,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.85,70.85,1,70.85,1,0,0,0,0,1,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,134.7,1,67.35,1,0,0,0,1,0,0
0,0,0,0,26,1,0,0,0,0,1,1,0,0,59.45,1507.0,0,57.96153846153846,0,0,1,0,1,0,0
0,0,1,0,55,0,0,0,0,1,1,1,1,1,54.55,2978.3,1,54.150909090909096,0,0,0,0,0,0,0
0,0,0,0,14,1,0,0,0,0,0,0,0,1,20.05,299.3,0,21.37857142857143,0,1,0,0,0,1,0
0,0,1,0,71,1,0,1,0,1,1,1,1,1,82.55,5832.65,0,82.14999999999999,0,0,0,1,0,1,0
0,0,0,0,64,1,1,1,1,1,1,1,0,0,81.25,5567.55,0,86.99296875,0,0,1,0,0,1,0
1,0,0,0,7,1,0,0,0,0,1,1,1,1,70.75,450.8,1,64.4,0,0,0,0,1,0,0
1,0,0,0,57,1,0,1,1,1,1,1,0,1,74.3,4166.35,0,73.09385964912282,0,0,0,1,1,0,0
1,0,1,0,13,1,1,0,1,1,0,1,0,0,94.1,1215.6,1,93.5076923076923,1,0,0,0,0,1,0
1,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,30.566666666666666,0,0,0,0,1,0,0
0,1,1,0,72,1,1,0,1,1,1,1,1,0,109.7,7898.45,0,109.70069444444444,1,0,0,1,1,0,0
1,0,1,1,40,1,1,0,1,1,0,1,0,1,96.35,3915.4,0,97.885,1,0,0,0,1,0,0
0,0,1,0,14,1,1,0,0,0,1,1,0,1,66.6,979.5,0,69.96428571428571,0,0,0,0,1,0,0
0,0,1,1,2,1,0,0,0,0,0,0,0,1,44.5,90.05,0,45.025,0,0,0,0,0,1,0
0,1,0,0,66,1,1,0,1,1,1,1,1,0,110.9,7432.05,1,112.60681818181818,1,0,1,0,1,0,0
1,0,1,0,38,1,1,0,0,1,1,1,1,1,105.0,4026.4,1,105.9578947368421,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,25.3,25.3,1,25.3,0,0,0,0,0,1,0
0,0,0,0,22,1,0,0,1,0,1,0,0,1,55.15,1193.05,1,54.22954545454545,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.1,20.1,1,20.1,0,1,0,0,0,0,1
0,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,0,79.71000000000001,1,0,0,0,0,0,1
0,0,1,1,29,1,1,1,0,0,1,1,0,0,69.05,1958.45,0,67.53275862068966,0,0,1,0,0,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,69.9,1,0,0,0,0,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,20.4,63.15,0,21.05,0,1,0,0,0,0,1
0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,18.325352112676054,0,1,0,1,1,0,0
0,0,0,1,9,1,0,0,1,0,0,0,0,1,50.1,484.05,0,53.78333333333333,0,0,0,0,0,1,0
0,0,0,0,43,1,1,0,1,0,0,1,1,1,101.4,4528.0,1,105.30232558139535,1,0,0,0,0,1,0
